"Main ID","Incident ID",Region,"Incident Date",Year,"Reported Month","Number Dead","Minimum Estimated Number of Missing","Number of Survivors","Number of Females","Number of Males","Number of Children","Region of Origin","Cause of Death","Country of Origin","Location of death","Information Source",Coordinates,"Migration route",URL,"UNSD Geographical Grouping","Source Quality"
2024.MMP0369,2024.MMP0369,"Central America","Thu, 01/18/2024 - 12:00",2024,January,1,0,,1,,,"South America",Drowning,Peru,"Close to Tuquesa River in the Darien National Park, Panama","Pan American Development Foundation","8.464087, -77.692266",Darien,,"Central America",4
2024.MMP0370,2024.MMP0370,"Central America","Thu, 01/18/2024 - 12:00",2024,January,1,0,,,1,,"South America","Mixed or unknown",Peru,"Unspecified location in the Darien National Park, Panama","Pan American Development Foundation","8.462356, -77.710247",Darien,,"Central America",4
2024.MMP0371,2024.MMP0371,"Central America","Sun, 01/14/2024 - 12:00",2024,January,1,0,,,1,,"South America","Mixed or unknown","Venezuela (Bolivarian Republic of)","Unspecified location in the Darien National Park, Panama","Pan American Development Foundation","8.462304, -77.707621",Darien,,"Central America",4
2024.MMP0372,2024.MMP0372,"Central America","Wed, 01/03/2024 - 12:00",2024,January,1,0,,,1,,"South America","Mixed or unknown",Colombia,"Unspecified location in the Darien National Park, Panama","Pan American Development Foundation","8.461628, -77.708199",Darien,,"Central America",4
2024.MMP0374,2024.MMP0374,Mediterranean,"Thu, 05/02/2024 - 12:00",2024,May,,36,8,2,32,2,"Western Africa",Drowning,Guinea,"Off the coasts of Sfax, Tunisia, heading to Lampedusa, Italy","IOM Tunisia, Africaguinee","34.765319, 10.989048","Central Mediterranean",https://archive.ph/RpyoC,Uncategorized,4
2024.MMP0375,2024.MMP0375,Mediterranean,"Tue, 05/07/2024 - 12:00",2024,May,1,0,,,,,Unknown,"Mixed or unknown",Unknown,"Remains washed ashore at Al Matred, Libya","LRC via IOM Libya","32.800952, 12.641068","Central Mediterranean",,Uncategorized,4
2024.MMP0376,2024.MMP0376,Europe,"Thu, 05/09/2024 - 12:00",2024,May,2,0,,,2,,"Southern Asia (P)",Violence,Unknown,"Remains found at an unspecified location on the fence near Latvian border in Braslaw District, Vitebsk region, Belarus","Belarus State Border Committee, Belta, IOM Belarus","55.731807, 26.892768","Belarus-EU border","https://archive.ph/8aLC7, https://archive.ph/LdRP0","Eastern Europe",5
2024.MMP0377,2024.MMP0377398,Mediterranean,"Fri, 05/10/2024 - 12:00",2024,May,4,0,,,,,Unknown,"Mixed or unknown",Unknown,"Remains washed ashore at Sabratah, Libya","LRC via IOM Libya","32.812468, 12.451072","Central Mediterranean",,Uncategorized,4
2024.MMP0377,2024.MMP0377399,Mediterranean,"Sat, 05/11/2024 - 12:00",2024,May,3,0,,,,,Unknown,"Mixed or unknown",Unknown,"Remains washed ashore at Sabratah, Libya","LRC via IOM Libya","32.812468, 12.451072","Central Mediterranean",,Uncategorized,4
2024.MMP0377,2024.MMP0377400,Mediterranean,"Sat, 05/11/2024 - 12:00",2024,May,7,0,,,,,Unknown,"Mixed or unknown",Unknown,"Remains washed ashore at Sabratah, Libya","LRC via IOM Libya","32.812468, 12.451072","Central Mediterranean",,Uncategorized,4
2024.MMP0377,2024.MMP0377401,Mediterranean,"Mon, 05/13/2024 - 12:00",2024,May,2,0,,,2,,Unknown,"Mixed or unknown",Unknown,"Remains washed ashore at Sabratah, Libya","LRC via IOM Libya","32.812468, 12.451072","Central Mediterranean",,Uncategorized,4
2024.MMP0378,2024.MMP0378,"Northern Africa","Fri, 05/10/2024 - 12:00",2024,May,11,15,36,,,,Mixed,Drowning,Mixed/Unknown,"off the coast of Tan-Tan near Oued Chebika, Morocco","Hespress, Nador City, Arab.ma","28.726177, -11.765403","Western Africa / Atlantic route to the Canary Islands","https://archive.ph/e0LUK, https://archive.ph/seSwj, https://archive.ph/jh8h3",Uncategorized,3
2024.MMP0379,2024.MMP0379,Mediterranean,"Sat, 05/11/2024 - 12:00",2024,May,1,0,24,,1,,Unknown,Drowning,Unknown,"Despoti Nero, Tilos, Greece","Hellenic Coast Guard via IOM Greece","36.400975, 27.426552","Eastern Mediterranean",https://archive.ph/v91iS,Uncategorized,5
2024.MMP0380,2024.MMP0380404,"Northern Africa","Mon, 05/13/2024 - 12:00",2024,May,1,0,171,,1,,"Western Africa (P)","Harsh environmental conditions / lack of adequate shelter, food, water",Unknown,"280 km southwest of Playa de Maspalomas, Gran Canaria, Spain - Departure from M'Bour, Senegal around 8 days prior","El diario, Tiempo de Canarias, 112 Canarias","27.760748, -15.555126","Western Africa / Atlantic route to the Canary Islands","https://archive.ph/F1YHM, https://archive.ph/67pwI, https://archive.ph/rekUq",Uncategorized,5
2024.MMP0380,2024.MMP0380405,"Northern Africa","Mon, 05/13/2024 - 12:00",2024,May,,1,,1,,,"Western Africa (P)","Harsh environmental conditions / lack of adequate shelter, food, water",Unknown,"Unspecified location between M'Bour, Senegal and Gran Canaria, Spain","EFE, El dia","27.760748, -15.555126","Western Africa / Atlantic route to the Canary Islands",https://archive.ph/oYLCj,Uncategorized,1
2024.MMP0381,2024.MMP0381406,"Western Africa","Tue, 05/14/2024 - 12:00",2024,May,8,0,6,,,,"Western Africa (P)","Harsh environmental conditions / lack of adequate shelter, food, water",Unknown,"Unspecified location off the coast of Cabo Verde","IOM Cabo Verde, Expresso Da Silhas","17.061051, -24.502825","Western Africa / Atlantic route to the Canary Islands",https://archive.ph/7EJUP,Uncategorized,4
2024.MMP0381,2024.MMP0381407,"Western Africa","Tue, 05/14/2024 - 12:00",2024,May,1,0,,,,,"Western Africa (P)","Harsh environmental conditions / lack of adequate shelter, food, water",Unknown,"In a hospital in Sao Vicente Island after rescue off of Cabo Verde","IOM Cabo Verde, Expresso Da Silhas","17.061051, -24.502825","Western Africa / Atlantic route to the Canary Islands",https://archive.ph/7EJUP,"Western Africa",4
2024.MMP0382,2024.MMP0382408,Europe,"Thu, 05/16/2024 - 12:00",2024,May,3,0,5,,2,1,"Southern Asia","Vehicle accident / death linked to hazardous transport","Iran (Islamic Republic of)","In Brnaze, near Sinj, Croatia","IOM Croatia, Split-Dalmatia Police Office, Otvoreno, Vecernji, Slobodna Dalmacija, Index.hr, Dnevnik.hr","43.680861, 16.649944","Western Balkans","https://archive.ph/upTtX, https://archive.ph/kfvhj, https://archive.ph/qOcpP, https://archive.ph/QCvMS, https://archive.ph/0rFK6, https://archive.ph/Qsgv9","Southern Europe",5
2024.MMP0382,2024.MMP0382409,Europe,"Thu, 05/16/2024 - 12:00",2024,May,1,0,,,1,,Europe,"Vehicle accident / death linked to hazardous transport",Hungary,"In Brnaze, near Sinj, Croatia","IOM Croatia, Split-Dalmatia Police Office, Otvoreno, Vecernji, Slobodna Dalmacija, Index.hr, Dnevnik.hr","43.680861, 16.649944","Western Balkans","https://archive.ph/upTtX, https://archive.ph/kfvhj, https://archive.ph/qOcpP, https://archive.ph/QCvMS, https://archive.ph/0rFK6, https://archive.ph/Qsgv10","Southern Europe",5
2024.MMP0383,2024.MMP0383410,Mediterranean,"Thu, 05/16/2024 - 12:00",2024,May,,1,42,,1,,"Northern Africa",Drowning,Egypt,"27 nautical miles south-west of Crete, Greece","Hellenic Coast Guard, IOM Greece, Typosthes","35.810753, 23.964437","Eastern Mediterranean","https://web.archive.org/web/20240521084237/https://www.hcg.gr/el/epikairothta/epixeirhsh-ereynas-kai-diaswshs-sth-8alassia-perioxh-27-nm-notiodytika-ths-krhths/, https://web.archive.org/web/20240521084326/https://www.typosthes.gr/koinonia/351017_epiheirisi-diasosis-metanaston-notiodytika-tis-kritis-perisynelegisan-42-anthropoi",Uncategorized,5
2024.MMP0383,2024.MMP0383411,Mediterranean,"Thu, 05/16/2024 - 12:00",2024,May,,1,,,1,,"Southern Asia",Drowning,Pakistan,"27 nautical miles south-west of Crete, Greece","Hellenic Coast Guard, IOM Greece, Typosthes","35.810753, 23.964437","Eastern Mediterranean","https://web.archive.org/web/20240521084237/https://www.hcg.gr/el/epikairothta/epixeirhsh-ereynas-kai-diaswshs-sth-8alassia-perioxh-27-nm-notiodytika-ths-krhths/, https://web.archive.org/web/20240521084326/https://www.typosthes.gr/koinonia/351017_epiheirisi-diasosis-metanaston-notiodytika-tis-kritis-perisynelegisan-42-anthropoi",Uncategorized,5
2024.MMP0384,2024.MMP0384,Europe,"Sat, 04/27/2024 - 12:00",2024,April,2,0,,,2,,Europe,Drowning,Ukraine,"Unspecified location in the Tisza River, Mukachevo, Ukraine (on border Ukraine - Romania)","Ukrainian State Border Guard, URA News","48.010481, 23.545184","Ukraine to Europe","https://www.facebook.com/watch/?v=7419796128068922, https://web.archive.org/web/20240521101138/https://ura.news/news/1052762115","Eastern Europe",5
2024.MMP0385,2024.MMP0385,Europe,"Thu, 05/16/2024 - 12:00",2024,May,1,0,,,1,,Unknown,"Mixed or unknown",Unknown,"Unspecified location in the Tisza River, Romania (on border Ukraine - Romania)","Ukrainian State Border Guard","48.001976, 23.628754","Ukraine to Europe",https://web.archive.org/web/20240521101717/https://dpsu.gov.ua/ua/news/u-tisi-znovu-viyavili-tilo-lyudini/,"Eastern Europe",5
2024.MMP0386,2024.MMP0386,Europe,"Mon, 05/20/2024 - 12:00",2024,May,1,0,,,1,,Unknown,"Mixed or unknown",Unknown,"In the Tisza river, between the settlements of Hrushovo (Ukraine) and Kimpulung-la-Tisa (Romania), found on Romanian side (on border Ukraine - Romania)","Ukrainian State Border Guard, Ukrinform","47.995459, 23.768627","Ukraine to Europe","https://web.archive.org/web/20240521104705/https://dpsu.gov.ua/ua/news/v-tisi-na-kordoni-z-rumuniyu-znovu-viyavili-tilo-lyudini/, https://web.archive.org/web/20240521104920/https://www.ukrinform.ua/rubric-regions/3865723-u-tisi-bila-kordonu-z-rumunieu-viavili-tilo-se-odnogo-potopelnika-prikordonniki.html","Eastern Europe",5
2024.MMP0387,2024.MMP0387,Europe,"Mon, 05/06/2024 - 12:00",2024,May,3,0,,,3,,Europe,Drowning,Ukraine,"Unspecified location in the Tisza River, Ukraine (on border Ukraine - Romania)","Ukrainian State Border Guard, Pravda","47.917692, 24.109329","Ukraine to Europe","https://web.archive.org/web/20240521105832/https://dpsu.gov.ua/ua/news/pislya-znizhennya-rivnya-vodi-richka-tisa-vidkriva-strashni-znahidki/, https://web.archive.org/web/20240521105846/https://www.pravda.com.ua/news/2024/05/7/7454583/","Eastern Europe",5
2024.MMP0388,2024.MMP0388,Europe,"Tue, 05/07/2024 - 12:00",2024,May,1,0,,,1,,Europe,Drowning,Unknown,"Tisza River, Romania (on border Ukraine - Romania)","Ukrainian State Border Guard, Stopcor","47.914778, 24.118216","Ukraine to Europe","https://web.archive.org/web/20240521110959/https://dpsu.gov.ua/ua/news/na-berezi-richki-tisa-znovu-viyavili-tilo-lyudini/, https://web.archive.org/web/20240521111020/https://www.stopcor.org/ukr/section-uanews/news-u-tisi-znovu-viyavili-tilo-lyudini-17-05-2024.html","Eastern Europe",5
2024.MMP0390,2024.MMP0390,Mediterranean,"Sun, 05/05/2024 - 12:00",2024,May,,34,,,,,"Northern Africa",Drowning,Tunisia,"Off Kairouan, heading to Lampedusa, Italy","IOM Tunisia, Association La Terre pour Tous, Mosaique FM, Tunisie Numerique","36.117536, 10.518137","Central Mediterranean","https://web.archive.org/web/20240521122843/https://www.mosaiquefm.net/ar/%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1-%D8%AA%D9%88%D9%86%D8%B3-%D8%AC%D9%87%D8%A7%D8%AA/1272434/%D8%A7%D9%84%D9%82%D9%8A%D8%B1%D9%88%D8%A7%D9%86-%D8%A3%D9%87%D8%A7%D9%84%D9%8A-%D9%85%D9%87%D8%A7%D8%AC%D8%B1%D9%8A%D9%86-%D9%81-%D9%82%D8%AF%D9%88%D8%A7-%D9%81%D9%8A-%D8%AD%D8%B1%D9%82%D8%A9-%D9%8A%D8%AD%D8%AA%D8%AC%D9%88%D9%86-%D9%88%D9%8A%D8%BA%D9%84%D9%82%D9%88%D9%86-%D8%A7%D9%84%D8%B7%D8%B1%D9%8A%D9%82, https://www.facebook.com/imed.soltani.77/videos/955853232688882/, https://www.facebook.com/laterrepourtous/posts/pfbid0Nj6dhUmvbTFAqVRA9zoqhzfK18pyEi3ooe2XnNCmtU1RBL9Yxy2oFeZQByc2yzExl",Uncategorized,4
2024.MMP0391,2024.MMP0391,Mediterranean,"Sun, 05/05/2024 - 12:00",2024,May,,23,,,,,"Northern Africa",Drowning,Tunisia,"Unspecified location off the coast of Korba, governorate of Nabeul, Tunisia (heading to Italy)","Tunisian Guarde Nationale, IOM Tunisia, Mosaique FM, Tunisie Numerique","36.572445, 10.884053","Central Mediterranean","https://www.facebook.com/DGGN1956/posts/pfbid0tnCaeG6kJKJxVQXdZmnBEFPDBGm3BBMNjJrDd99JAhc7zVwJsEe9jpuWgCWE4TWJl, https://web.archive.org/web/20240521125602/https://www.mosaiquefm.net/ar/%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1-%D8%AA%D9%88%D9%86%D8%B3-%D8%AC%D9%87%D8%A7%D8%AA/1272617/%D8%A7%D9%84%D8%AD%D8%B1%D8%B3-%D8%A7%D9%84%D8%A8%D8%AD%D8%B1%D9%8A-%D9%8A%D8%A8%D8%AD%D8%AB-%D8%B9%D9%86-23-%D9%85%D9%81%D9%82%D9%88%D8%AF%D8%A7-%D8%A3%D8%A8%D8%AD%D8%B1%D9%88%D8%A7-%D8%AE%D9%84%D8%B3%D8%A9-%D9%85%D9%86-%D8%B3%D9%88%D8%A7%D8%AD%D9%84-%D9%82%D8%B1%D8%A8%D8%A9, https://web.archive.org/web/20240521125600/https://www.tunisienumerique.com/korba-23-migrants-tunisiens-portes-disparus-en-mer/",Uncategorized,5
2024.MMP0392,2024.MMP0392,Mediterranean,"Sat, 05/18/2024 - 12:00",2024,May,4,0,52,,,,Unknown,Drowning,Unknown,"Off Sfax, Tunisia","Tunisian Guarde Nationale, IOM Tunisia, Tunisie Numerique","34.721588, 10.821327","Central Mediterranean","https://www.facebook.com/DGGN1956/posts/pfbid084EzGVdofUjKj9EJYbo2P4EhwpChK3yPjDgfRE7fDvMRc1ymDYEqkjZ1BZNVZJZnl, https://web.archive.org/web/20240521131039/https://www.tunisienumerique.com/tunisie-sfax-quatre-cadavres-de-migrants-repeches/",Uncategorized,5
2024.MMP0393,2024.MMP0393,"North America","Wed, 05/08/2024 - 12:00",2024,May,3,0,,,3,,"Central America","Vehicle accident / death linked to hazardous transport",Mexico,"TX-85 Highway close to Dimmit,Castro County,Texas, United States of America",Zócalo,"28.640088, -99.408286","US-Mexico border crossing",https://archive.ph/xbH7L,"Northern America",1
2024.MMP0394,2024.MMP0394,"South America","Thu, 05/09/2024 - 12:00",2024,May,1,0,,1,,,"South America","Sickness / lack of access to adequate healthcare","Venezuela (Bolivarian Republic of)","About 3 kilometers east of Pisiga Choque,Colchane, Tarapacá Region,Chile","Soy Iquique,Bio Bio Chile,El Regional del Zulia","-19.318633, -68.583657",,"https://archive.ph/WO2w7, https://archive.ph/Yumyv, https://archive.ph/wC1nM","South America",3
2024.MMP0395,2024.MMP0395,"Central America","Sat, 05/11/2024 - 12:00",2024,May,1,0,,,1,,"Southern Asia","Sickness / lack of access to adequate healthcare",Bangladesh,"Hotel Cafetales on 12th avenue north, Tapachula, Chiapas,Mexico","Nau, Diario del Sur(tweet)","14.915714, -92.263341",,"https://archive.ph/zK0pR, https://acortar.link/mnj983","Central America",3
2024.MMP0396,2024.MMP0396,"Central America","Sat, 05/11/2024 - 12:00",2024,May,1,0,,,1,,Caribbean,Violence,Cuba,"Undeterminated location in Piedras Negras, Coahuila, Mexico (P)","Periodo Cubano","28.697532, -100.511614","US-Mexico border crossing",https://archive.ph/GjHyn,"Central America",1
2024.MMP0397,2024.MMP0397,"Central America","Mon, 05/13/2024 - 12:00",2024,May,1,0,,1,,,Caribbean,"Vehicle accident / death linked to hazardous transport","Dominican Republic","San Antonio Pajonal (transborder area with Guatemala), Santa Ana, El Salvador","Ministerio de Relaciones Exteriores República Dominiana,Policia Nacional Civil PNC El Salvador,La Pagina,TCSahora","14.196965, -89.581626",,"https://archive.ph/Hkk9r, https://acortar.link/4zT1eE, https://archive.ph/hJGPC, https://archive.ph/Dcncc","Central America",5
2024.MMP0398,2024.MMP0398,"Central America","Mon, 05/13/2024 - 12:00",2024,May,2,0,1,2,,,Caribbean,"Sickness / lack of access to adequate healthcare","Dominican Republic",Guatemala,"Ministerio de Relaciones Exteriores República Dominiana,El Nuevo Diario República Dominicana,Diario Libre,Noticias Sin, El Día","14.633829, -90.507985",,"https://archive.ph/Hkk9r, https://archive.ph/qnHZw, https://archive.ph/NVInu, https://archive.ph/1RTyQ, https://archive.ph/hOxNB","Central America",5
2024.MMP0399,2024.MMP0399,"Central America","Tue, 05/21/2024 - 12:00",2024,May,1,0,,,1,,"South America","Mixed or unknown",Peru,"Undetermined location in Darien National Park, Panama","Pan American Development Foundation","8.461659, -77.711264",Darien,,"Central America",4
2024.MMP0400,2024.MMP0400,"Central America","Sun, 01/21/2024 - 12:00",2024,January,1,0,,1,,,Caribbean,"Mixed or unknown",Cuba,"Undetermined location in Darien National Park, Panama","Pan American Development Foundation","8.460649, -77.699016",Darien,,"Central America",4
2024.MMP0401,2024.MMP0401,"Central America","Wed, 01/24/2024 - 12:00",2024,January,1,0,,1,,,"South America","Mixed or unknown",Colombia,"Undetermined location in Darien National Park, Panama","Pan American Development Foundation","8.46093, -77.70586",Darien,,"Central America",4
2024.MMP0402,2024.MMP0402,"Central America","Sun, 01/21/2024 - 12:00",2024,January,1,0,,,1,,"Latin America / Caribbean (P)","Mixed or unknown",Unknown,"Undetermined location in Darien National Park, Panama","Pan American Development Foundation","8.461182, -77.707136",Darien,,"Central America",4
2024.MMP0403,2024.MMP0403,"Central America","Sun, 01/21/2024 - 12:00",2024,January,1,0,,1,,,"South America",Drowning,"Venezuela (Bolivarian Republic of)","Close to Tuquesa River, Darien National Park, Panama","Pan American Development Foundation","8.462884, -77.697552",Darien,,"Central America",4
2024.MMP0404,2024.MMP0404,"Central America","Sat, 01/27/2024 - 12:00",2024,January,1,0,,,1,,"South America","Mixed or unknown","Venezuela (Bolivarian Republic of)","Undetermined location in Darien National Park, Panama","Pan American Development Foundation","8.460386, -77.696938",Darien,,"Central America",4
2024.MMP0405,2024.MMP0405,"Central America","Fri, 01/26/2024 - 12:00",2024,January,1,0,,1,,,"South America",Drowning,"Venezuela (Bolivarian Republic of)","Close to Tuquesa River Darien National Park, Panama","Pan American Development Foundation","8.46342, -77.693438",Darien,,"Central America",4
2024.MMP0406,2024.MMP0406,"Central America","Sat, 01/20/2024 - 12:00",2024,January,1,0,,,1,,"South America","Mixed or unknown",Colombia,"Undetermined location in Darien National Park, Panama","Pan American Development Foundation","8.461704, -77.700328",Darien,,"Central America",4
2024.MMP0407,2024.MMP0407,"Western Africa","Sun, 05/12/2024 - 12:00",2024,May,1,0,,,1,,"Western Africa","Harsh environmental conditions / lack of adequate shelter, food, water",Mali,"Assamaka, Niger - Man was found in the ""Zero Point"" zone on the border between Algeria and Niger","Alarm Phone Sahara, Infomigrants, Guinee28, Labass","19.33445, 5.771513","Sahara Desert crossing","https://archive.ph/gJbJg, https://archive.ph/wtPec, https://archive.ph/hXvVV","Western Africa",4
2024.MMP0408,2024.MMP0408435,"Western Africa","Fri, 05/10/2024 - 12:00",2024,May,3,0,,,,,"Western Africa","Harsh environmental conditions / lack of adequate shelter, food, water",Mali,"Between border with Algeria and Assamaka (""Zero Point"" zone), Niger","Alarm Phone Sahara, Infomigrants, Guinee28, Labass","19.398994, 5.634612","Sahara Desert crossing","https://archive.ph/gJbJg, https://archive.ph/wtPec, https://archive.ph/hXvVV","Western Africa",4
